text,label,category,tr_xlm_roberta,vader,org_lang
They spoke of her as a contestant or a place or even an enemy.,3.0,prose,-0.6716617345809937,-0.5423,en
"But the old man always thought of her as feminine and as something that gave or withheld great favours, and if she did wild or wicked things it was because she could not help them.",6.5,prose,-0.408585786819458,0.4335,en
"The moon affects her as it does a woman, he thought.",5.0,prose,0.0,0.0,en
He was rowing steadily and it was no effort for him since he kept well within his speed and the surface of the ocean was flat except for the occasional swirls of the current.,5.5,prose,0.0,-0.0258,en
He was letting the current do a third of the work and as it started to be light he saw he was already further out than he had hoped to be at this hour.,5.0,prose,0.0,0.3818,en
"I worked the deep wells for a week and did nothing, he thought.",4.5,prose,0.0,0.25,en
Today I'll work out where the schools of bonita and albacore are and maybe there will be a big one with them.,5.5,prose,0.0,0.0,en
Before it was really light he had his baits out and was drifting with the current.,5.5,prose,0.0,0.0,en
One bait was down forty fathoms.,5.0,prose,0.0,0.0,en
The second was at seventy-five and the third and fourth were down in the blue water at one hundred and one hundred and twenty-five fathoms.,5.0,prose,0.0,0.0,en
"Each bait hung head down with the shank of the hook inside the bait fish, tied and sewed solid and all the projecting part of the hook, the curve and the point, was covered with fresh sardines.",6.0,prose,0.0,0.4404,en
Each sardine was hooked through both eyes so that they made a half-garland on the projecting steel.,5.0,prose,0.0,0.0,en
There was no part of the hook that a great fish could feel which was not sweet smelling and good tasting.,6.5,prose,-0.5187008380889893,0.5139,en
"The boy had given him two fresh small tunas, or albacores, which hung on the two deepest lines like plummets and, on the others, he had a big blue runner and a yellow jack that had been used before; but they were in good condition still and had the excellent sardines to give them scent and attractiveness.",7.0,prose,0.4529580771923065,0.9432,en
"Each line, as thick around as a big pencil, was looped onto a green-sapped stick so that any pull or touch on the bait would make the stick dip and each line had two forty-fathom coils which could be made fast to the other spare coils so that, if it were necessary, a fish could take out over three hundred fathoms of line.",5.0,prose,0.0,0.0,en
Now the man watched the dip of the three sticks over the side of the skiff and rowed gently to keep the lines straight up and down and at their proper depths.,5.5,prose,0.0,0.5994,en
It was quite light and any moment now the sun would rise.,6.5,prose,0.5930905938148499,0.0,en
"The sun rose thinly from the sea and the old man could see the other boats, low on the water and well in toward the shore, spread out across the current.",5.5,prose,0.4370311200618744,0.0,en
"Then the sun was brighter and the glare came on the water and then, as it rose clear, the flat sea sent it back at his eyes so that it hurt sharply and he rowed without looking into it.",4.5,prose,0.0,0.1372,en
He looked down into the water and watched the lines that went straight down into the dark of the water.,5.0,prose,0.0,0.2263,en
"He kept them straighter than anyone did, so that at each level in the darkness of the stream there would be a bait waiting exactly where he wished it to be for any fish that swam there.",5.5,prose,0.0,-0.25,en
Others let them drift with the current and sometimes they were at sixty fathoms when the fishermen thought they were at a hundred.,5.0,prose,0.0,0.0,en
"But, he thought, I keep them with precision.",6.0,prose,0.0,0.0,en
Only I have no luck any more.,2.5,prose,-0.8860559463500977,0.2023,en
But who knows?,5.5,prose,0.0,0.0,en
Maybe today.,6.0,prose,0.0,0.0,en
Every day is a new day.,6.5,prose,0.5464445948600769,0.0,en
It is better to be lucky.,7.0,prose,0.6614298820495605,0.6908,en
But I would rather be exact.,6.0,prose,0.0,0.0,en
Then when luck comes you are ready.,7.5,prose,0.6358850002288818,0.6705,en
The sun was two hours higher now and it did not hurt his eyes so much to look into the east.,5.5,prose,-0.555702269077301,0.4168,en
There were only three boats in sight now and they showed very low and far inshore.,5.0,prose,-0.6335256695747375,-0.3384,en
"All my life the early sun has hurt my eyes, he thought.",3.0,prose,-0.870995819568634,-0.5267,en
Yet they are still good.,6.0,prose,0.7868944406509399,0.4404,en
In the evening I can look straight into it without getting the blackness.,6.0,prose,0.4662249386310577,0.2263,en
It has more force in the evening too.,6.0,prose,0.0,0.0,en
But in the morning it is painful.,3.5,prose,-0.8951926827430725,-0.5927,en
Just then he saw a man-of-war bird with his long black wings circling in the sky ahead of him.,5.0,prose,0.0,0.0,en
"He made a quick drop, slanting down on his back-swept wings, and then circled again.",5.0,prose,0.0,-0.2732,en
"""He's got something,"" the old man said aloud.",5.0,prose,0.0,0.0,en
"""He's not just looking.""",5.0,prose,0.0,0.0,en
He rowed slowly and steadily toward where the bird was circling.,5.0,prose,0.0,0.0,en
He did not hurry and he kept his lines straight up and down.,6.0,prose,0.0,0.2263,en
But he crowded the current a little so that he was still fishing correctly though faster than he would have fished if he was not trying to use the bird.,5.5,prose,0.0,0.0,en
"The bird went higher in the air and circled again, his wings motionless.",5.0,prose,0.0,0.0,en
Then he dove suddenly and the old man saw flying fish spurt out of the water and sail desperately over the surface.,4.0,prose,0.0,-0.3818,en
"""Dolphin,"" the old man said aloud.",5.0,prose,0.0,0.0,en
"""Big dolphin.""",5.5,prose,0.0,0.0,en
He shipped his oars and brought a small line from under the bow.,5.0,prose,0.0,0.0,en
It had a wire leader and a medium-sized hook and he baited it with one of the sardines.,5.0,prose,0.0,0.0,en
He let it go over the side and then made it fast to a ring bolt in the stern.,5.0,prose,0.0,0.0,en
Then he baited another line and left it coiled in the shade of the bow.,5.0,prose,-0.6344044804573059,0.0,en
"He went back to rowing and to watching the long-winged black bird who was working, now, low over the water.",5.0,prose,0.0,-0.2732,en
As he watched the bird dipped again slanting his wings for the dive and then swinging them wildly and ineffectually as he followed the flying fish.,4.5,prose,0.0,-0.2732,en
The old man could see the slight bulge in the water that the big dolphin raised as they followed the escaping fish.,5.0,prose,0.0,0.0516,en
"The dolphin were cutting through the water below the flight of the fish and would be in the water, driving at speed, when the fish dropped.",5.0,prose,0.0,-0.128,en
"It is a big school of dolphin, he thought.",5.0,prose,-0.59776371717453,0.0,en
They are wide spread and the flying fish have little chance.,4.5,prose,-0.7537626624107361,0.1796,en
The bird has no chance.,3.5,prose,-0.7253809571266174,-0.0516,en
The flying fish are too big for him and they go too fast.,4.0,prose,-0.8122852444648743,0.0,en
He watched the flying fish burst out again and again and the ineffectual movements of the bird.,4.5,prose,-0.603507936000824,-0.296,en
"That school has gotten away from me, he thought.",4.0,prose,-0.657793402671814,0.0,en
They are moving out too fast and too far.,4.0,prose,-0.8092066049575806,0.0,en
But perhaps I will pick up a stray and perhaps my big fish is around them.,5.5,prose,0.0,0.0,en
My big fish must be somewhere.,6.0,prose,-0.5922214984893799,0.0,en
The clouds over the land now rose like mountains and the coast was only a long green line with the gray blue hills behind it.,5.5,prose,0.0,0.3612,en
"The water was a dark blue now, so dark that it was almost purple.",4.5,prose,-0.4357295632362366,0.0,en
As he looked down into it he saw the red sifting of the plankton in the dark water and the strange light the sun made now.,5.0,prose,0.0,-0.2023,en
He watched his lines to see them go straight down out of sight into the water and he was happy to see so much plankton because it meant fish.,7.5,prose,0.7305510640144348,0.6808,en
"The strange light the sun made in the water, now that the sun was higher, meant good weather and so did the shape of the clouds over the land.",7.5,prose,0.6134698987007141,0.2732,en
"But the bird was almost out of sight now and nothing showed on the surface of the water but some patches of yellow, sun-bleached Sargasso weed and the purple, formalized, iridescent, gelatinous bladder of a Portuguese man-of-war floating close beside the boat.",5.0,prose,-0.504630982875824,0.0,en
It turned on its side and then righted itself.,5.0,prose,0.0,0.0,en
It floated cheerfully as a bubble with its long deadly purple filaments trailing a yard behind it in the water.,6.5,prose,0.4389574229717254,0.4767,en
"""Agua mala,"" the man said.",4.0,prose,-0.8112578988075256,0.0,en
"""You whore.""",2.0,prose,-0.7827129364013672,0.0,en
From where he swung lightly against his oars he looked down into the water and saw the tiny fish that were coloured like the trailing filaments and swam between them and under the small shade the bubble made as it drifted.,5.0,prose,0.0,0.3612,en
They were immune to its poison.,6.5,prose,-0.8781049847602844,-0.3182,en
"But men were not and when some of the filaments would catch on a line and rest there slimy and purple while the old man was working a fish, he would have welts and sores on his arms and hands of the sort that poison ivy or poison oak can give.",3.5,prose,-0.6133344173431396,-0.8885,en
But these poisonings from the agua mala came quickly and struck like a whiplash.,2.5,prose,-0.8319072127342224,-0.5927,en
The iridescent bubbles were beautiful.,7.5,prose,0.8110120892524719,0.5994,en
But they were the falsest thing in the sea and the old man loved to see the big sea turtles eating them.,6.0,prose,0.4226497113704681,0.7469,en
"The turtles saw them, approached them from the front, then shut their eyes so they were completely carapaced and ate them filaments and all.",5.0,prose,0.0,0.0,en
The old man loved to see the turtles eat them and he loved to walk on them on the beach after a storm and hear them pop when he stepped on them with the horny soles of his feet.,5.0,prose,0.5741012096405029,0.8316,en
"He loved green turtles and hawks-bills with their elegance and speed and their great value and he had a friendly contempt for the huge, stupid loggerheads, yellow in their armour-plating, strange in their love-making, and happily eating the Portuguese men-of-war with their eyes shut.",8.5,prose,0.4455613195896148,0.9274,en
He had no mysticism about turtles although he had gone in turtle boats for many years.,5.0,prose,0.0,-0.296,en
"He was sorry for them all, even the great trunk backs that were as long as the skiff and weighed a ton.",3.5,prose,-0.9299529194831848,0.5574,en
Most people are heartless about turtles because a turtle's heart will beat for hours after he has been cut up and butchered.,3.5,prose,-0.8813994526863098,-0.6771,en
"But the old man thought, I have such a heart too and my feet and hands are like theirs.",5.5,prose,0.0,0.5023,en
He ate the white eggs to give himself strength.,6.0,prose,0.0,0.4939,en
He ate them all through May to be strong in September and October for the truly big fish.,6.0,prose,0.5361934304237366,0.7351,en
He also drank a cup of shark liver oil each day from the big drum in the shack where many of the fishermen kept their gear.,5.0,prose,0.0,0.0,en
It was there for all fishermen who wanted it.,5.0,prose,0.0,0.0,en
Most fishermen hated the taste.,3.5,prose,-0.8471533060073853,-0.6682,en
But it was no worse than getting up at the hours that they rose and it was very good against all colds and grippes and it was good for the eyes.,6.5,prose,0.763221800327301,0.3877,en
Now the old man looked up and saw that the bird was circling again.,5.0,prose,0.0,0.0,en
"""He's found fish,"" he said aloud.",5.5,prose,0.0,0.0,en
No flying fish broke the surface and there was no scattering of bait fish.,5.0,prose,-0.6714022159576416,-0.7351,en
"But as the old man watched, a small tuna rose in the air, turned and dropped head first into the water.",5.0,prose,0.0,0.0,en
"The tuna shone silver in the sun and after he had dropped back into the water another and another rose and they were jumping in all directions, churning the water and leaping in long jumps after the bait.",5.0,prose,0.0,0.0,en
They were circling it and driving it.,5.0,prose,0.0,0.0,en
"If they don't travel too fast I will get into them, the old man thought, and he watched the school working the water white and the bird now dropping and dipping into the bait fish that were forced to the surface in their panic.",5.0,prose,-0.5331295728683472,-0.743,en
"""The bird is a great help,"" the old man said.",7.0,prose,0.8343263268470764,0.6249,en
"Just then the stern line came taut under his foot, where he had kept a loop of the line, and he dropped his oars and felt the weight of the small tuna's shivering pull as he held the line firm and commenced to haul it in.",5.5,prose,0.0,0.0,en
The shivering increased as he pulled in and he could see the blue back of the fish in the water and the gold of his sides before he swung him over the side and into the boat.,6.0,prose,0.4278252720832824,0.2732,en
"He lay in the stern in the sun, compact and bullet shaped, his big, unintelligent eyes staring as he thumped his life out against the planking of the boat with the quick shivering strokes of his neat, fast-moving tail.",5.0,prose,0.0,0.0,en
"The old man hit him on the head for kindness and kicked him, his body still shuddering, under the shade of the stern.",4.0,prose,-0.6605129241943359,0.4588,en
"""Albacore,"" he said aloud.",5.0,prose,0.0,0.0,en
"""He'll make a beautiful bait.",7.0,prose,0.8429251909255981,0.5994,en
"He'll weigh ten pounds.""",6.0,prose,0.0,0.0,en
He did not remember when he had first started to talk aloud when he was by himself.,5.0,prose,-0.5107839107513428,0.0,en
He had sung when he was by himself in the old days and he had sung at night sometimes when he was alone steering on his watch in the smacks or in the turtle boats.,6.0,prose,0.0,-0.25,en
"He had probably started to talk aloud, when alone, when the boy had left.",5.0,prose,0.0,-0.25,en
But he did not remember.,5.0,prose,0.0,0.0,en
When he and the boy fished together they usually spoke only when it was necessary.,5.5,prose,0.0,0.0,en
They talked at night or when they were storm-bound by bad weather.,4.5,prose,-0.6849701404571533,-0.5423,en
It was considered a virtue not to talk unnecessarily at sea and the old man had always considered it so and respected it.,6.0,prose,0.4882653653621673,0.7334,en
But now he said his thoughts aloud many times since there was no one that they could annoy.,5.5,prose,-0.6531684994697571,-0.7684,en
"""If the others heard me talking out loud they would think that I am crazy,"" he said aloud.",4.5,prose,-0.6700249910354614,0.0,en
"""But since I am not crazy, I do not care.",6.0,prose,0.0,-0.2235,en
"And the rich have radios to talk to them in their boats and to bring them the baseball.""",5.5,prose,0.0,0.5574,en
"Now is no time to think of baseball, he thought.",5.0,prose,-0.5832509398460388,-0.296,en
Now is the time to think of only one thing.,4.5,prose,0.0,0.0,en
That which I was born for.,5.0,prose,0.0,0.0,en
"There might be a big one around that school, he thought.",5.5,prose,0.0,0.0,en
I picked up only a straggler from the albacore that were feeding.,5.0,prose,0.0,0.0,en
But they are working far out and fast.,5.0,prose,0.6975992918014526,0.0,en
Everything that shows on the surface today travels very fast and to the north-east.,5.0,prose,0.0,0.0,en
Can that be the time of day?,5.0,prose,0.0,0.0,en
Or is it some sign of weather that I do not know?,5.0,prose,0.0,0.0,en
He could not see the green of the shore now but only the tops of the blue hills that showed white as though they were snow-capped and the clouds that looked like high snow mountains above them.,5.0,prose,0.0,0.8271,en
The sea was very dark and the light made prisms in the water.,5.0,prose,-0.5996001362800598,0.0,en
The myriad flecks of the plankton were annulled now by the high sun and it was only the great deep prisms in the blue water that the old man saw now with his lines going straight down into the water that was a mile deep.,5.0,prose,0.0,0.7184,en
"The tuna, the fishermen called all the fish of that species tuna and only distinguished among them by their proper names when they came to sell them or to trade them for baits, were down again.",5.0,prose,0.0,0.0,en
The sun was hot now and the old man felt it on the back of his neck and felt the sweat trickle down his back as he rowed.,5.0,prose,0.0,0.0,en
"I could just drift, he thought, and sleep and put a bight of line around my toe to wake me.",5.5,prose,0.0,0.0,en
But today is eighty-five days and I should fish the day well.,5.5,prose,0.51118403673172,0.3919,en
"Just then, watching his lines, he saw one of the projecting green sticks dip sharply.",5.0,prose,0.0,0.0,en
"""Yes,"" he said.",5.5,prose,0.0,0.0,en
"""Yes,"" and shipped his oars without bumping the boat.",6.0,prose,0.0,0.0,en
He reached out for the line and held it softly between the thumb and forefinger of his right hand.,5.0,prose,0.0,0.5574,en
He felt no strain nor weight and he held the line lightly.,6.0,prose,0.0,-0.34,en
Then it came again.,5.5,prose,-0.710475742816925,0.0,en
"This time it was a tentative pull, not solid nor heavy, and he knew exactly what it was.",5.5,prose,0.0,-0.1139,en
One hundred fathoms down a marlin was eating the sardines that covered the point and the shank of the hook where the hand-forged hook projected from the head of the small tuna.,5.0,prose,0.0,0.0,en
"The old man held the line delicately, and softly, with his left hand, unleashed it from the stick.",5.5,prose,0.0,0.6369,en
Now he could let it run through his fingers without the fish feeling any tension.,6.0,prose,-0.5022517442703247,-0.396,en
"This far out, he must be huge in this month, he thought.",6.0,prose,0.0,0.3182,en
"Eat them, fish.",5.0,prose,-0.365801602602005,0.0,en
Eat them.,5.0,prose,-0.3861719667911529,0.0,en
Please eat them.,5.5,prose,-0.8351944088935852,0.3182,en
How fresh they are and you down there six hundred feet in that cold water in the dark.,6.0,prose,0.4372053742408752,0.3182,en
Make another turn in the dark and come back and eat them.,5.0,prose,0.0,0.0,en
He felt the light delicate pulling and then a harder pull when a sardine's head must have been more difficult to break from the hook.,5.0,prose,-0.5923963189125061,-0.3804,en
Then there was nothing.,4.5,prose,0.0,0.0,en
"""Come on,"" the old man said aloud.",4.5,prose,0.0,0.0,en
"""Make another turn.",5.0,prose,0.0,0.0,en
Just smell them.,5.0,prose,-0.4443942904472351,0.0,en
Aren't they lovely?,6.0,prose,0.7816066145896912,-0.4717,en
Eat them good now and then there is the tuna.,6.5,prose,0.0,0.4404,en
Hard and cold and lovely.,6.0,prose,0.7135483026504517,0.5267,en
"Don't be shy, fish.",5.5,prose,-0.5204632878303528,0.1877,en
"Eat them.""",5.0,prose,0.0,0.0,en
"He waited with the line between his thumb and his finger, watching it and the other lines at the same time for the fish might have swum up or down.",5.0,prose,0.0,0.0,en
Then came the same delicate pulling touch again.,6.5,prose,-0.626985490322113,0.0516,en
"""He'll take it,"" the old man said aloud.",6.0,prose,0.0,0.0,en
"""God help him to take it.""",6.0,prose,0.0,0.5859,en
He did not take it though.,4.0,prose,-0.6288028359413147,0.0,en
He was gone and the old man felt nothing.,4.0,prose,-0.6824077367782593,0.0,en
"""He can't have gone,"" he said.",5.0,prose,0.0,0.0,en
"""Christ knows he can't have gone.",4.0,prose,0.0,0.0,en
He's making a turn.,5.0,prose,0.0,0.0,en
"Maybe he has been hooked before and he remembers something of it.""",5.0,prose,0.0,0.0,en
Then he felt the gentle touch on the line and he was happy.,6.5,prose,0.6894782781600952,0.765,en
"""It was only his turn,"" he said.",6.0,prose,0.0,0.0,en
"""He'll take it.""",5.5,prose,0.0,0.0,en
He was happy feeling the gentle pulling and then he felt something hard and unbelievably heavy.,7.0,prose,-0.5757817625999451,0.7717,en
"It was the weight of the fish and he let the line slip down, down, down, unrolling off the first of the two reserve coils.",5.0,prose,0.0,0.0,en
"As it went down, slipping lightly through the old man's fingers, he still could feel the great weight, though the pressure of his thumb and finger were almost imperceptible.",5.5,prose,0.0,0.4404,en
"""What a fish,"" he said.",6.5,prose,0.5832883715629578,0.0,en
"""He has it sideways in his mouth now and he is moving off with it.""",5.0,prose,0.0,0.0,en
"Then he will turn and swallow it, he thought.",5.0,prose,0.0,0.0,en
He did not say that because he knew that if you said a good thing it might not happen.,5.5,prose,-0.5941317677497864,0.4404,en
He knew what a huge fish this was and he thought of him moving away in the darkness with the tuna held crosswise in his mouth.,5.0,prose,0.0,0.0772,en
At that moment he felt him stop moving but the weight was still there.,5.0,prose,0.0,-0.1531,en
Then the weight increased and he gave more line.,5.0,prose,0.0,0.2732,en
He tightened the pressure of his thumb and finger for a moment and the weight increased and was going straight down.,5.0,prose,0.0,0.2023,en
"""He's taken it,"" he said.",5.5,prose,0.0,0.0,en
"""Now I'll let him eat it well.""",6.5,prose,0.5933987498283386,0.0,en
He let the line slip through his fingers while he reached down with his left hand and made fast the free end of the two reserve coils to the loop of the two reserve coils of the next line.,5.0,prose,0.0,0.7845,en
Now he was ready.,6.0,prose,0.0,0.3612,en
"He had three forty-fathom coils of line in reserve now, as well as the coil he was using.",5.5,prose,0.0,0.2732,en
"""Eat it a little more,"" he said.",5.0,prose,0.0,0.0,en
"""Eat it well.""",6.0,prose,0.4717046618461609,0.0,en
"Eat it so that the point of the hook goes into your heart and kills you, he thought.",4.0,prose,-0.4392659962177276,-0.5423,en
Come up easy and let me put the harpoon into you.,4.0,prose,0.0,0.4404,en
All right.,5.5,prose,0.0,0.0,en
Are you ready?,5.5,prose,0.0,0.3612,en
Have you been long enough at table?,5.0,prose,0.0,0.0,en
"""Now!""",5.0,prose,0.0,0.0,en
"he said aloud and struck hard with both hands, gained a yard of line and then struck again and again, swinging with each arm alternately on the cord with all the strength of his arms and the pivoted weight of his body.",5.0,prose,0.0,0.34,en
Nothing happened.,4.5,prose,0.0,0.0,en
The fish just moved away slowly and the old man could not raise him an inch.,4.5,prose,-0.7700472474098206,0.0,en
His line was strong and made for heavy fish and he held it against his back until it was so taut that beads of water were jumping from it.,5.0,prose,0.0,0.5106,en
"Then it began to make a slow hissing sound in the water and he still held it, bracing himself against the thwart and leaning back against the pull.",5.0,prose,0.0,0.0,en
The boat began to move slowly off toward the North-West.,5.0,prose,0.0,0.0,en
The fish moved steadily and they travelled slowly on the calm water.,5.5,prose,0.5409514307975769,0.3182,en
The other baits were still in the water but there was nothing to be done.,5.0,prose,0.0,0.0,en
"""I wish I had the boy,"" the old man said aloud.",4.0,prose,-0.4986209869384765,0.4019,en
"""I'm being towed by a fish and I'm the towing bitt.",4.5,prose,0.0,0.0,en
I could make the line fast.,4.5,prose,0.0,0.0,en
But then he could break it.,4.0,prose,-0.5869183540344238,0.0,en
I must hold him all I can and give him line when he must have it.,4.5,prose,0.0,0.0,en
"Thank God he is travelling and not going down.""",6.5,prose,0.6631661653518677,0.5574,en
"What I will do if he decides to go down, I don't know.",4.0,prose,0.0,0.0,en
What I'll do if he sounds and dies I don't know.,4.0,prose,-0.5041704773902893,0.0,en
But I'll do something.,5.5,prose,0.0,0.0,en
There are plenty of things I can do.,6.5,prose,0.6123970746994019,0.0,en
He held the line against his back and watched its slant in the water and the skiff moving steadily to the North-West.,5.0,prose,0.0,0.0,en
"This will kill him, the old man thought.",4.0,prose,-0.8958233594894409,-0.6908,en
He can't do this forever.,4.5,prose,-0.8232523202896118,0.0,en
"But four hours later the fish was still swimming steadily out to sea, towing the skiff, and the old man was still braced solidly with the line across his back.",5.0,prose,0.0,0.0,en
"""It was noon when I hooked him,"" he said.",5.0,prose,0.0,0.0,en
"""And I have never seen him.""",5.0,prose,0.0,0.0,en
He had pushed his straw hat hard down on his head before he hooked the fish and it was cutting his forehead.,4.0,prose,-0.4947725236415863,-0.2263,en
"He was thirsty too and he got down on his knees and, being careful not to jerk on the line, moved as far into the bow as he could get and reached the water bottle with one hand.",4.0,prose,0.0,0.738,en
He opened it and drank a little.,5.5,prose,0.0,0.0,en
Then he rested against the bow.,6.0,prose,0.0,0.0,en
He rested sitting on the un-stepped mast and sail and tried not to think but only to endure.,5.5,prose,0.0,0.0,en
Then he looked behind him and saw that no land was visible.,4.5,prose,0.0,-0.296,en
"That makes no difference, he thought.",5.0,prose,0.0,-0.296,en
I can always come in on the glow from Havana.,6.0,prose,0.861964225769043,0.0,en
There are two more hours before the sun sets and maybe he will come up before that.,5.0,prose,0.0,0.0,en
If he doesn't maybe he will come up with the moon.,5.0,prose,0.0,0.0,en
If he does not do that maybe he will come up with the sunrise.,5.0,prose,0.0,0.0,en
I have no cramps and I feel strong.,7.0,prose,0.5559252500534058,0.2732,en
It is he that has the hook in his mouth.,5.0,prose,0.0,0.0,en
But what a fish to pull like that.,6.0,prose,-0.4402213990688324,0.5023,en
He must have his mouth shut tight on the wire.,4.5,prose,-0.8272368907928467,0.0,en
I wish I could see him.,5.5,prose,0.0,0.4019,en
I wish I could see him only once to know what I have against me.,4.5,prose,-0.5445659160614014,0.4019,en
The fish never changed his course nor his direction all that night as far as the man could tell from watching the stars.,5.0,prose,0.0,0.0,en
It was cold after the sun went down and the old man's sweat dried cold on his back and his arms and his old legs.,2.5,prose,-0.8578154444694519,0.0,en
During the day he had taken the sack that covered the bait box and spread it in the sun to dry.,5.0,prose,0.0,0.0,en
After the sun went down he tied it around his neck so that it hung down over his back and he cautiously worked it down under the line that was across his shoulders now.,5.0,prose,0.0,0.0,en
The sack cushioned the line and he had found a way of leaning forward against the bow so that he was almost comfortable.,6.0,prose,0.0,0.4601,en
The position actually was only somewhat less intolerable; but he thought of it as almost comfortable.,6.0,prose,0.0,0.6137,en
"I can do nothing with him and he can do nothing with me, he thought.",4.5,prose,0.0,0.0,en
Not as long as he keeps this up.,5.0,prose,0.0,0.0,en
Once he stood up and urinated over the side of the skiff and looked at the stars and checked his course.,5.0,prose,0.0,0.0,en
The line showed like a phosphorescent streak in the water straight out from his shoulders.,5.5,prose,0.0,0.5267,en
"They were moving more slowly now and the glow of Havana was not so strong, so that he knew the current must be carrying them to the eastward.",4.5,prose,0.0,-0.5265,en
"If I lose the glare of Havana we must be going more to the eastward, he thought.",4.0,prose,-0.6174944043159485,-0.4019,en
For if the fish's course held true I must see it for many more hours.,5.0,prose,0.5401126742362976,0.4215,en
"I wonder how the baseball came out in the grand leagues today, he thought.",5.5,prose,0.0,0.4588,en
It would be wonderful to do this with a radio.,6.5,prose,0.8166650533676147,0.5719,en
"Then he thought, think of it always.",5.0,prose,0.0,0.0,en
Think of what you are doing.,5.0,prose,0.0,0.0,en
You must do nothing stupid.,4.5,prose,-0.5332231521606445,0.4168,en
"Then he said aloud, ""I wish I had the boy.",4.5,prose,0.0,0.4019,en
"To help me and to see this.""",5.0,prose,0.6359599232673645,0.4019,en
"No one should be alone in their old age, he thought.",4.0,prose,-0.5922605395317078,-0.4939,en
But it is unavoidable.,4.0,prose,-0.5240057110786438,0.0,en
I must remember to eat the tuna before he spoils in order to keep strong.,5.5,prose,0.0,0.5106,en
"Remember, no matter how little you want to, that you must eat him in the morning.",5.0,prose,0.0,-0.2682,en
"Remember, he said to himself.",5.0,prose,0.0,0.0,en
During the night two porpoise came around the boat and he could hear them rolling and blowing.,5.0,prose,0.0,0.0,en
He could tell the difference between the blowing noise the male made and the sighing blow of the female.,5.5,prose,0.0,0.0,en
"""They are good,"" he said.",7.0,prose,0.8465589880943298,0.0,en
"""They play and make jokes and love one another.",8.5,prose,0.6537346839904785,0.8225,en
"They are our brothers like the flying fish.""",8.0,prose,0.0,0.3612,en
Then he began to pity the great fish that he had hooked.,4.0,prose,-0.9027226567268372,0.4404,en
"He is wonderful and strange and who knows how old he is, he thought.",7.0,prose,0.3464452624320984,0.4404,en
Never have I had such a strong fish nor one who acted so strangely.,6.0,prose,-0.436212420463562,0.1113,en
Perhaps he is too wise to jump.,6.5,prose,-0.6860613822937012,0.4767,en
He could ruin me by jumping or by a wild rush.,4.0,prose,-0.8198264837265015,-0.5859,en
But perhaps he has been hooked many times before and he knows that this is how he should make his fight.,5.0,prose,0.0,-0.5267,en
"He cannot know that it is only one man against him, nor that it is an old man.",4.5,prose,-0.6317477226257324,0.0,en
But what a great fish he is and what he will bring in the market if the flesh is good.,7.0,prose,0.8847295045852661,0.8885,en
He took the bait like a male and he pulls like a male and his fight has no panic in it.,6.5,prose,0.0,-0.4767,en
I wonder if he has any plans or if he is just as desperate as I am?,4.5,prose,-0.5191462635993958,-0.3182,en
He remembered the time he had hooked one of a pair of marlin.,5.0,prose,0.0,0.0,en
"The male fish always let the female fish feed first and the hooked fish, the female, made a wild, panic-stricken, despairing fight that soon exhausted her, and all the time the male had stayed with her, crossing the line and circling with her on the surface.",3.5,prose,-0.6435248255729675,-0.8126,en
He had stayed so close that the old man was afraid he would cut the line with his tail which was sharp as a scythe and almost of that size and shape.,4.5,prose,-0.7918577194213867,-0.2732,en
"When the old man had gaffed her and clubbed her, holding the rapier bill with its sandpaper edge and clubbing her across the top of her head until her colour turned to a colour almost like the backing of mirrors, and then, with the boy's aid, hoisted her aboard, the male fish had stayed by the side of the boat.",3.5,prose,0.0,0.4485,en
"Then, while the old man was clearing the lines and preparing the harpoon, the male fish jumped high into the air beside the boat to see where the female was and then went down deep, his lavender wings, that were his pectoral fins, spread wide and all his wide lavender stripes showing.",4.5,prose,0.0,0.0,en
"He was beautiful, the old man remembered, and he had stayed.",7.5,prose,0.8324851393699646,0.5994,en
"That was the saddest thing I ever saw with them, the old man thought.",3.0,prose,-0.905626118183136,-0.6124,en
The boy was sad too and we begged her pardon and butchered her promptly.,3.0,prose,-0.8789826035499573,-0.2023,en
"""I wish the boy was here,"" he said aloud and settled himself against the rounded planks of the bow and felt the strength of the great fish through the line he held across his shoulders moving steadily toward whatever he had chosen.",4.5,prose,0.4290654063224792,0.875,en
"When once, through my treachery, it had been necessary to him to make a choice, the old man thought.",4.5,prose,-0.4502952098846435,0.0,en
His choice had been to stay in the deep dark water far out beyond all snares and traps and treacheries.,4.5,prose,-0.7650274634361267,0.0,en
My choice was to go there to find him beyond all people.,5.5,prose,0.0,0.0,en
Beyond all people in the world.,5.0,prose,-0.4588121175765991,0.0,en
Now we are joined together and have been since noon.,5.0,prose,0.5254554152488708,0.0,en
And no one to help either one of us.,3.0,prose,-0.727120578289032,0.128,en
"Perhaps I should not have been a fisherman, he thought.",3.5,prose,-0.6591410040855408,0.0,en
But that was the thing that I was born for.,6.0,prose,0.4907551407814026,0.0,en
I must surely remember to eat the tuna after it gets light.,5.0,prose,0.0,0.4404,en
Some time before daylight something took one of the baits that were behind him.,5.0,prose,0.0,0.0,en
He heard the stick break and the line begin to rush out over the gunwale of the skiff.,5.0,prose,0.0,0.0,en
In the darkness he loosened his sheath knife and taking all the strain of the fish on his left shoulder he leaned back and cut the line against the wood of the gunwale.,5.0,prose,0.0,-0.5106,en
